x,y
134.0,0.7630382751808803
135.0,0.7617540078375644
136.0,0.7603608374859241
137.0,0.7588594671460238
138.0,0.757250622610523
139.0,0.755535052271675
140.0,0.7537135269432824
141.0,0.7517868396776465
142.0,0.7497558055775532
143.0,0.7476212616033391
144.0,0.7453840663750783
145.0,0.7430450999699378
146.0,0.740605263714747
147.0,0.7380654799738243
148.0,0.7354266919321159
149.0,0.7326898633736877
150.0,0.7298559784556278
151.0,0.7269260414774043
152.0,0.7239010766457367
153.0,0.7207821278350274
154.0,0.7175702583434137
155.0,0.7142665506444918
156.0,0.7108721061347681
157.0,0.707388044876899
158.0,0.7038155053387728
159.0,0.7001556441284951
160.0,0.6964096357253368
161.0,0.692578672206706
162.0,0.6886639629712036
163.0,0.6846667344578291
164.0,0.680588229861394
165.0,0.6764297088442139
166.0,0.6721924472441387
167.0,0.66787773677899
168.0,0.6634868847474706
169.0,0.6590212137266165
170.0,0.6544820612658547
171.0,0.6498707795777422
172.0,0.6451887352254492
173.0,0.6404373088070626
174.0,0.6356178946367792
175.0,0.630731900423058
176.0,0.6257807469438088
177.0,0.6207658677186859
178.0,0.6156887086785652
179.0,0.6105507278322743
180.0,0.6053533949306565
181.0,0.600098191128039
182.0,0.5947866086411849
183.0,0.5894201504058056
184.0,0.5840003297307107
185.0,0.5785286699496721
186.0,0.5730067040710836
187.0,0.5674359744254924
188.0,0.561818032311084
189.0,0.5561544376371981
190.0,0.550446758565959
191.0,0.5446965711520987
192.0,0.5389054589810545
193.0,0.5330750128054238
194.0,0.5272068301798573
195.0,0.5213025150944722
196.0,0.5153636776068705
197.0,0.5093919334728408
198.0,0.503388903775833
199.0,0.49735621455528417
200.0,0.49129549643388193
201.0,0.4852083842438486
202.0,0.4790965166523325
203.0,0.47296153578598477
204.0,0.466805086854816
205.0,0.46062881777540754
206.0,0.4544343787935689
207.0,0.44822342210652555
208.0,0.44199760148471723
209.0,0.435758571893301
210.0,0.429507989113434
211.0,0.4232475093634315
212.0,0.41697878891987544
213.0,0.41070348373876986
214.0,0.4044232490768168
215.0,0.39813973911290984
216.0,0.3918546065699194
217.0,0.38556950233686554
218.0,0.3792860750915537
219.0,0.37300597092376714
220.0,0.36673083295909337
221.0,0.36046230098347637
222.0,0.3542020110685722
223.0,0.34795159519799945
224.0,0.34171268089456247
225.0,0.33548689084853667
226.0,0.3292758425470944
227.0,0.3230811479049614
228.0,0.31690441289637944
229.0,0.31074723718846603
230.0,0.30461121377604583
231.0,0.29849792861804403
232.0,0.2924089602755165
233.0,0.2863458795514029
234.0,0.28031024913208374
235.0,0.2743036232308173
236.0,0.2683275472331451
237.0,0.26238355734433644
238.0,0.2564731802389604
239.0,0.250597932712656
240.0,0.24475932133618702
241.0,0.23895884211185114
242.0,0.23319798013232942
243.0,0.22747820924204437
244.0,0.2218009917011114
245.0,0.21616777785195115
246.0,0.2105800057886455
247.0,0.2050391010291046
248.0,0.199546476190126
249.0,0.19410353066541128
250.0,0.18871165030662124
251.0,0.1833722071075325
252.0,0.17808655889137587
253.0,0.17285604900141804
254.0,0.16768200599486452
255.0,0.16256574334014517
256.0,0.15750855911765801
257.0,0.1525117357240313
258.0,0.14757653957997674
259.0,0.14270422084179682
260.0,0.1378960131166095
261.0,0.13315313318135968
262.0,0.12847678070567395
263.0,0.12386813797862824
264.0,0.11932836963948279
265.0,0.1148586224124521
266.0,0.1104600248455628
267.0,0.10613368705366485
268.0,0.10188070046564757
269.0,0.09770213757592379
270.0,0.0935990517002319
271.0,0.08957247673581677
272.0,0.08562342692603778
273.0,0.08175289662946279
274.0,0.07796186009349425
275.0,0.07425127123258418
276.0,0.07062206341108243
277.0,0.06707514923077251
278.0,0.06361142032313762
279.0,0.060231747146408776
280.0,0.05693697878743598
281.0,0.05372794276843136
282.0,0.05060544485862399
283.0,0.04757026889087186
284.0,0.04462317658327106
285.0,0.041764907365801116
286.0,0.03899617821204878
287.0,0.03631768347604402
288.0,0.03373009473424934
289.0,0.031234060632733707
290.0,0.028830206739569694
291.0,0.026519135402483063
292.0,0.024301425611790734
293.0,0.0221776328686543
294.0,0.020148289058682295
295.0,0.018213902330906365
296.0,0.016374956982161754
297.0,0.014631913346895144
298.0,0.012985207692427541
299.0,0.011435252119693082
300.0,0.009982434469478687
301.0,0.008627118234183287
302.0,0.007369642475118714
303.0,0.006210321745368837
304.0,0.00514944601822624
305.0,0.004187280621220764
306.0,0.0033240661757564347
307.0,0.0025600185423688706
308.0,0.0018953287716168524
309.0,0.0013301630606179333
310.0,0.0008646627152387899
311.0,0.0004989441179483939
312.0,0.00023309870134114176
313.0,6.719292733635266e-05
314.0,1.2682720583256946e-06
315.0,3.534121640074619e-05
316.0,0.00016940324227732759
317.0,0.00040342083455962815
318.0,0.0007373354887016545
319.0,0.0011710637240493434
320.0,0.0017044971028322567
321.0,0.002337502254832736
322.0,0.003069920907727578
323.0,0.0039015699230946317
324.0,0.004832241338077116
325.0,0.005861702412695222
326.0,0.006989695682795522
327.0,0.008215939018624954
328.0,0.009540125689017616
329.0,0.010961924431178343
330.0,0.01248097952604906
331.0,0.014096910879239085
332.0,0.01580931410750312
333.0,0.017617760630745334
334.0,0.019521797769531047
335.0,0.021520948848082096
336.0,0.0236147133027335
337.0,0.025802566795827885
338.0,0.028083961335019718
339.0,0.030458325397965422
340.0,0.032925064062368135
341.0,0.03548355914135106
342.0,0.03813316932412555
343.0,0.04087323032192575
344.0,0.04370305501917327
345.0,0.04662193362984156
346.0,0.04962913385898099
347.0,0.05272390106937212
348.0,0.055905458453265604
349.0,0.05917300720917413
350.0,0.06252572672367243
351.0,0.06596277475816871
352.0,0.06948328764060081
353.0,0.07308638046201882
354.0,0.07677114727800473
355.0,0.0805366613148891
356.0,0.08438197518071267
357.0,0.08830612108089118
358.0,0.0923081110385291
359.0,0.09638693711933785
360.0,0.10054157166110396
361.0,0.10477096750765667
362.0,0.10907405824728454
363.0,0.11344975845554241
364.0,0.1178969639424
365.0,0.12241455200367045
366.0,0.12700138167666805
367.0,0.1316562940000315
368.0,0.13637811227766075
369.0,0.1411656423467007
370.0,0.1460176728495191
371.0,0.15093297550960963
372.0,0.1559103054113654
373.0,0.16094840128365298
374.0,0.1660459857871293
375.0,0.17120176580523097
376.0,0.17641443273877608
377.0,0.18168266280410594
378.0,0.18700511733470684
379.0,0.19238044308623553
380.0,0.1978072725448885
381.0,0.203284224239037
382.0,0.2088099030540656
383.0,0.21438290055033607
384.0,0.22000179528421127
385.0,0.22566515313206195
386.0,0.23137152761718544
387.0,0.23711946023956412
388.0,0.24290748080838503
389.0,0.2487341077772516
390.0,0.2545978485820049
391.0,0.2604971999810865
392.0,0.26643064839835723
393.0,0.27239667026830383
394.0,0.2783937323835469
395.0,0.28442029224457993
396.0,0.2904747984116526
397.0,0.29655569085872796
398.0,0.30266140132942365
399.0,0.3087903536948678
400.0,0.3149409643133779
401.0,0.32111164239189205
402.0,0.3273007903490632
403.0,0.3335068041799366
404.0,0.33972807382213416
405.0,0.3459629835234527
406.0,0.35220991221080283
407.0,0.3584672338603967
408.0,0.3647333178691127
409.0,0.37100652942694007
410.0,0.37728522989042895
411.0,0.3835677771570589
412.0,0.3898525260404383
413.0,0.39613782864625846
414.0,0.4024220347489073
415.0,0.4087034921686654
416.0,0.41498054714939386
417.0,0.42125154473663734
418.0,0.4275148291560452
419.0,0.4337687441920361
420.0,0.440011633566612
421.0,0.44624184131824607
422.0,0.45245771218074915
423.0,0.45865759196203537
424.0,0.4648398279226975
425.0,0.4710027691543149
426.0,0.47714476695739627
427.0,0.48326417521888326
428.0,0.4893593507891219
429.0,0.49542865385822404
430.0,0.5014704483317273
431.0,0.5074831022054729
432.0,0.5134649879396136
433.0,0.5194144828316742
434.0,0.5253299693885709
435.0,0.531209835697513
436.0,0.5370524757956989
437.0,0.542856290038729
438.0,0.5486196854676443
439.0,0.5543410761745131
440.0,0.5600188836664843
441.0,0.5656515372282194
442.0,0.5712374742826299
443.0,0.5767751407498314
444.0,0.5822629914042358
445.0,0.5876994902297021
446.0,0.5930831107726675
447.0,0.5984123364931726
448.0,0.6036856611137088
449.0,0.6089015889658029
450.0,0.6140586353342694
451.0,0.6191553267990415
452.0,0.6241902015745128
453.0,0.6291618098463083
454.0,0.634068714105413
455.0,0.6389094894795767
456.0,0.6436827240619267
457.0,0.6483870192367069
458.0,0.6530209900020808
459.0,0.6575832652899116
460.0,0.6620724882824603
461.0,0.6664873167259193
462.0,0.6708264232407217
463.0,0.6750884956285461
464.0,0.6792722371759535
465.0,0.6833763669545874
466.0,0.6873996201178655
467.0,0.6913407481941031
468.0,0.6951985193759939
469.0,0.6989717188063886
470.0,0.7026591488603042
471.0,0.7062596294231012
472.0,0.7097719981647669
473.0,0.7131951108102396
474.0,0.7165278414057157
475.0,0.7197690825808797
476.0,0.7229177458069951
477.0,0.7259727616508009
478.0,0.7289330800241535
479.0,0.7317976704293611
480.0,0.7345655222001519
481.0,0.7372356447382239
482.0,0.7398070677453198
483.0,0.7422788414507805
484.0,0.7446500368345181
485.0,0.7469197458453644
486.0,0.7490870816147412
487.0,0.7511511786656081
488.0,0.7531111931166361
489.0,0.7549663028815644
490.0,0.7567157078636931
491.0,0.75835863014547
492.0,0.7598943141731259
493.0,0.7613220269363187
494.0,0.7626410581427447
495.0,0.7638507203876784
496.0,0.7649503493184006
497.0,0.7659393037934801
498.0,0.766816966036871
499.0,0.7675827417867909
500.0,0.7682360604393477
501.0,0.76877637518688
502.0,0.7692031631509826
503.0,0.7695159255101841
504.0,0.7697141876222495
505.0,0.7697974991410801
506.0,0.7697654341281822
507.0,0.7696175911586814
508.0,0.7693535934218583
509.0,0.7689730888161795
510.0,0.7684757500388084
511.0,0.767861274669568
512.0,0.7671293852493437
513.0,0.7662798293529021
514.0,0.7653123796561132
515.0,0.7642268339975599
516.0,0.7630230154345186
517.0,0.7617007722932997
518.0,0.7602599782139383
519.0,0.7587005321892193
520.0,0.7570223585980346
521.0,0.7552254072330585
522.0,0.7533096533227397
523.0,0.7512750975476012
524.0,0.749121766050847
525.0,0.7468497104432691
526.0,0.7444590078024582
527.0,0.7419497606663145
528.0,0.7393220970208614
529.0,0.7365761702823628
530.0,0.7337121592737513
531.0,0.7307302681953673
532.0,0.7276307265900215
533.0,0.7244137893023805
534.0,0.7210797364326932
535.0,0.7176288732848607
536.0,0.7140615303088664
537.0,0.7103780630375748
538.0,0.706578852017915
539.0,0.7026643027364666
540.0,0.698634845539458
541.0,0.6944909355472023
542.0,0.6902330525629827
543.0,0.6858617009764139
544.0,0.6813774096612957
545.0,0.6767807318679877
546.0,0.6720722451103195
547.0,0.6672525510470726
548.0,0.6623222753580514
549.0,0.6572820676147791
550.0,0.652132601145836
551.0,0.6468745728968829
552.0,0.6415087032853926
553.0,0.6360357360501251
554.0,0.6304564380953764
555.0,0.6247715993300427
556.0,0.6189820325015275
557.0,0.6130885730245375
558.0,0.6070920788047947
559.0,0.6009934300577163
560.0,0.5947935291220925
561.0,0.588493300268812
562.0,0.582093689504669
563.0,0.575595664371306
564.0,0.5690002137393284
565.0,0.5623083475976414
566.0,0.5555210968380583
567.0,0.548639513035219
568.0,0.5416646682218808
569.0,0.534597654659622
570.0,0.5274395846050159
571.0,0.5201915900713191
572.0,0.5128548225857384
573.0,0.5054304529423225
574.0,0.4979196709505385
575.0,0.49032368517958325
576.0,0.4826437226984947
577.0,0.4748810288121162
578.0,0.4670368667929764
579.0,0.4591125176091374
580.0,0.45110927964808273
581.0,0.4430284684366986
582.0,0.4348714163574178
583.0,0.42663947236057903
584.0,0.4183340016730808
585.0,0.40995638550338226
586.0,0.4015080207429273
587.0,0.3929903196640468
588.0,0.38440470961442025
589.0,0.3757526327081552
590.0,0.3670355455135573
591.0,0.3582549187376646
592.0,0.3494122369076044
593.0,0.34050899804886203
594.0,0.33154671336051705
595.0,0.3225269068875338
596.0,0.3134511151901632
597.0,0.304320887010548
598.0,0.2951377829365922
599.0,0.28590337506318086
600.0,0.2766192466508119
601.0,0.2672869917817334
602.0,0.2579082150136504
603.0,0.24848453103108858
604.0,0.23901756429447937
605.0,0.22950894868706243
606.0,0.21996032715967045
607.0,0.21037335137348703
608.0,0.20074968134084298
609.0,0.1910909850641494
610.0,0.1813989381730345
611.0,0.17167522355977596
612.0,0.16192153101309625
613.0,0.15213955685042108
614.0,0.14233100354866887
615.0,0.13249757937366477
616.0,0.12264099800824807
617.0,0.11276297817917443
618.0,0.10286524328288248
619.0,0.09294952101021417
620.0,0.08301754297017631
621.0,0.07307104431281541
622.0,0.06311176335130719
623.0,0.05314144118333186
624.0,0.043161821311830474
625.0,0.03317464926521326
626.0,0.02318167221712262
627.0,0.013184638605822167
628.0,0.003185297753307448
629.0,-0.0068146005157902435
630.0,-0.016813306255403893
631.0,-0.02680906977926331
632.0,-0.036800142042064166
633.0,-0.04678477502050211
634.0,-0.05676122209406902
635.0,-0.06672773842554007
636.0,-0.07668258134105563
637.0,-0.08662401070972715
638.0,-0.09655028932266413
639.0,-0.1064596832713512
640.0,-0.1163504623252803
641.0,-0.12622090030876693
642.0,-0.13606927547684872
643.0,-0.14589387089019518
644.0,-0.15569297478894006
645.0,-0.16546488096534837
646.0,-0.17520788913524746
647.0,-0.18492030530812134
648.0,-0.19460044215579975
649.0,-0.2042466193796482
650.0,-0.21385716407619101
651.0,-0.223430411101068
652.0,-0.232964703431257
653.0,-0.24245839252547072
654.0,-0.25190983868266076
655.0,-0.2613174113985318
656.0,-0.2706794897199989
657.0,-0.279994462597499
658.0,-0.2892607292350913
659.0,-0.29847669943824967
660.0,-0.30764079395928523
661.0,-0.31675144484030887
662.0,-0.32580709575367256
663.0,-0.3348062023397946
664.0,-0.3437472325423075
665.0,-0.35262866694044387
666.0,-0.3614489990785973
667.0,-0.37020673579296953
668.0,-0.3789003975352429
669.0,-0.38752851869320026
670.0,-0.3960896479082179
671.0,-0.4045823483895717
672.0,-0.4130051982254701
673.0,-0.4213567906907568
674.0,-0.42963573455120596
675.0,-0.4378406543643524
676.0,-0.4459701907767749
677.0,-0.45402300081777924
678.0,-0.4619977581894038
679.0,-0.4698931535526972
680.0,-0.477707894810187
681.0,-0.4854407073844897
682.0,-0.4930903344929896
683.0,-0.5006555374185372
684.0,-0.5081350957760922
685.0,-0.5155278077752624
686.0,-0.5228324904786718
687.0,-0.5300479800561112
688.0,-0.5371731320343994
689.0,-0.5442068215429124
690.0,-0.5511479435547151
691.0,-0.5579954131232535
692.0,-0.564748165614541
693.0,-0.5714051569347974
694.0,-0.5779653637534843
695.0,-0.5844277837216868
696.0,-0.5907914356857991
697.0,-0.5970553598964562
698.0,-0.6032186182126736
699.0,-0.6092802943011427
700.0,-0.6152394938306449
701.0,-0.6210953446615336
702.0,-0.6268469970302455
703.0,-0.6324936237287977
704.0,-0.6380344202792374
705.0,-0.6434686051029934
706.0,-0.6487954196851026
707.0,-0.6540141287332669
708.0,-0.6591240203317132
709.0,-0.6641244060898127
710.0,-0.6690146212854341
711.0,-0.6737940250029929
712.0,-0.6784620002661736
713.0,-0.683017954165285
714.0,-0.6874613179792302
715.0,-0.6917915472920552
716.0,-0.6960081221040603
717.0,-0.7001105469374385
718.0,-0.7040983509364259
719.0,-0.7079710879619384
720.0,-0.7117283366806719
721.0,-0.7153697006486527
722.0,-0.7188948083892106
723.0,-0.7223033134653656
724.0,-0.7255948945466056
725.0,-0.7287692554700479
726.0,-0.7318261252959611
727.0,-0.734765258357646
728.0,-0.737586434305654
729.0,-0.7402894581463436
730.0,-0.7428741602747582
731.0,-0.7453403965018223
732.0,-0.7476880480758495
733.0,-0.7499170216983584
734.0,-0.7520272495341904
735.0,-0.7540186892159315
736.0,-0.7558913238426335
737.0,-0.7576451619728375
738.0,-0.7592802376119021
739.0,-0.7607966101936356
740.0,-0.7621943645562412
741.0,-0.763473610912579
742.0,-0.7646344848147502
743.0,-0.7656771471130147
744.0,-0.7666017839090488
745.0,-0.7674086065035562
746.0,-0.7680978513382428
747.0,-0.7686697799321686
748.0,-0.7691246788124924
749.0,-0.7694628594396241
750.0,-0.7696846581268026
751.0,-0.7697904359541159
752.0,-0.7697805786769855
753.0,-0.7696554966291344
754.0,-0.7694156246200604
755.0,-0.7690614218270396
756.0,-0.7685933716816828
757.0,-0.7680119817510727
758.0,-0.7673177836135063
759.0,-0.766511332728873
760.0,-0.7655932083036974
761.0,-0.7645640131508756
762.0,-0.7634243735441392
763.0,-0.7621749390672787
764.0,-0.7608163824581603
765.0,-0.7593493994475732
766.0,-0.7577747085929399
767.0,-0.7560930511069334
768.0,-0.7543051906810334
769.0,-0.752411913304066
770.0,-0.7504140270757669
771.0,-0.7483123620154091
772.0,-0.7461077698655391
773.0,-0.7438011238908668
774.0,-0.7413933186723541
775.0,-0.7388852698965476
776.0,-0.7362779141402039
777.0,-0.7335722086502584
778.0,-0.7307691311191826
779.0,-0.7278696794557846
780.0,-0.7248748715515034
781.0,-0.7217857450422488
782.0,-0.7186033570658438
783.0,-0.7153287840151189
784.0,-0.7119631212867202
785.0,-0.7085074830256829
786.0,-0.7049630018658332
787.0,-0.7013308286660701
788.0,-0.6976121322425938
789.0,-0.6938080990971371
790.0,-0.6899199331412634
791.0,-0.6859488554167888
792.0,-0.6818961038123996
793.0,-0.6777629327765203
794.0,-0.6735506130265058
795.0,-0.6692604312542128
796.0,-0.6648936898280285
797.0,-0.6604517064914152
798.0,-0.6559358140580417
799.0,-0.651347360103573
800.0,-0.6466877066541816
801.0,-0.6419582298718571
802.0,-0.637160319736582
803.0,-0.6322953797254445
804.0,-0.6273648264887627
805.0,-0.6223700895232958
806.0,-0.6173126108426054
807.0,-0.6121938446446556
808.0,-0.6070152569767168
809.0,-0.6017783253976533
810.0,-0.5964845386376679
811.0,-0.5911353962555835
812.0,-0.5857324082937354
813.0,-0.5802770949305592
814.0,-0.5747709861309389
815.0,-0.5692156212944104
816.0,-0.5636125489012894
817.0,-0.5579633261568056
818.0,-0.5522695186333251
819.0,-0.5465326999107398
820.0,-0.5407544512151065
821.0,-0.5349363610556149
822.0,-0.5290800248599732
823.0,-0.5231870446082776
824.0,-0.5172590284654702
825.0,-0.51129759041245
826.0,-0.5053043498759296
827.0,-0.4992809313571176
828.0,-0.4932289640593115
829.0,-0.48715008151448363
830.0,-0.48104592120895157
831.0,-0.47491812420819973
832.0,-0.46876833478095925
833.0,-0.46259820002261526
834.0,-0.4564093694780322
835.0,-0.45020349476388005
836.0,-0.4439822291905494
837.0,-0.4377472273837369
838.0,-0.4315001449057942
839.0,-0.4252426378769089
840.0,-0.4189763625962253
841.0,-0.41270297516297305
842.0,-0.4064241310976968
843.0,-0.40014148496366986
844.0,-0.39385668998857837
845.0,-0.3875713976865609
846.0,-0.38128725748068637
847.0,-0.3750059163259645
848.0,-0.3687290183329546
849.0,-0.3624582043920814
850.0,-0.35619511179872476
851.0,-0.34994137387917623
852.0,-0.34369861961754256
853.0,-0.3374684732836842
854.0,-0.3312525540622675
855.0,-0.3250524756830245
856.0,-0.3188698460522839
857.0,-0.3127062668858812
858.0,-0.30656333334351143
859.0,-0.3004426336646157
860.0,-0.2943457488058813
861.0,-0.2882742520804379
862.0,-0.28222970879882847
863.0,-0.27621367591184465
864.0,-0.270227701655289
865.0,-0.26427332519676616
866.0,-0.25835207628456736
867.0,-0.25246547489873183
868.0,-0.2466150309043654
869.0,-0.24080224370729153
870.0,-0.23502860191211367
871.0,-0.22929558298277047
872.0,-0.22360465290564635
873.0,-0.21795726585533257
874.0,-0.21235486386309965
875.0,-0.20679887648816178
876.0,-0.2012907204918057
877.0,-0.19583179951445845
878.0,-0.19042350375576578
879.0,-0.18506720965775314
880.0,-0.17976427959114583
881.0,-0.174516061544905
882.0,-0.16932388881906846
883.0,-0.16418907972095062
884.0,-0.15911293726477715
885.0,-0.1540967488748193
886.0,-0.14914178609209625
887.0,-0.1442493042847098
888.0,-0.13942054236188242
889.0,-0.13465672249174943
890.0,-0.12995904982298687
891.0,-0.12532871221032493
892.0,-0.12076687994401274
893.0,-0.1162747054832961
894.0,-0.1118533231939674
895.0,-0.1075038490900462
896.0,-0.1032273805796532
897.0,-0.0990249962151237
898.0,-0.09489775544743176
899.0,-0.09084669838496919
900.0,-0.08687284555673806
901.0,-0.0829771976800096
902.0,-0.07916073543250161
903.0,-0.07542441922912568
904.0,-0.07176918900335423
905.0,-0.06819596399325999
906.0,-0.06470564253226671
907.0,-0.061299101844671355
908.0,-0.05797719784597364
909.0,-0.054740764948062286
910.0,-0.05159061586930091
911.0,-0.048527541449556406
912.0,-0.04555231047021116
913.0,-0.042665669479202445
914.0,-0.039868342621120774
915.0,-0.03716103147241606
916.0,-0.03454441488174052
917.0,-0.03201914881546778
918.0,-0.029585866208422202
919.0,-0.027245176819852224
920.0,-0.0249976670946797
921.0,-0.022843900030058848
922.0,-0.02078441504726895
923.0,-0.018819727868977638
924.0,-0.016950330401896377
925.0,-0.01517669062485703
926.0,-0.013499252482334297
927.0,-0.011918435783437995
928.0,-0.010434636106397974
929.0,-0.009048224708562922
930.0,-0.007759548441934763
931.0,-0.006568929674254089
932.0,-0.00547666621565924
933.0,-0.004483031250931879
934.0,-0.0035882732773458203
935.0,-0.002792616048132852
936.0,-0.0020962585215782907
937.0,-0.0014993748157576432
938.0,-0.0010021141689251665
939.0,-0.0006046009055617062
940.0,-0.00030693440809158215
941.0,-0.00010918909427325717
942.0,-1.1414400269554776e-05
943.0,-1.363476940112361e-05
944.0,-0.0001158496465856829
945.0,-0.0003180334784643461
946.0,-0.0006201357192147436
947.0,-0.0010220808420502172
948.0,-0.0015237683564017785
949.0,-0.0021250728307794565
950.0,-0.0028258439213076966
951.0,-0.0036259064059284266
952.0,-0.004525060224264062
953.0,-0.00552308052313149
954.0,-0.006619717707696976
955.0,-0.00781469749825926
956.0,-0.009107720992651018
957.0,-0.010498464734240763
958.0,-0.011986580785522675
959.0,-0.013571696807276743
960.0,-0.015253416143281491
961.0,-0.01703131791056025
962.0,-0.018904957095140968
963.0,-0.02087386465330598
964.0,-0.02293754761831391
965.0,-0.02509548921256307
966.0,-0.027347148965176003
967.0,-0.029691962834976743
968.0,-0.032129343338833334
969.0,-0.034658679685336855
970.0,-0.03727933791378711
971.0,-0.039990661038451045
972.0,-0.0427919691980682
973.0,-0.0456825598105605
974.0,-0.0486617077329181
975.0,-0.0517286654262229
976.0,-0.05488266312577262
977.0,-0.058122909016267515
978.0,-0.061448589412019895
979.0,-0.06485886894214668
980.0,-0.06835289074069956
981.0,-0.07192977664169906
982.0,-0.07558862737901637
983.0,-0.07932852279106709
984.0,-0.0831485220302671
985.0,-0.08704766377720397
986.0,-0.09102496645947562
987.0,-0.09507942847514779
988.0,-0.09921002842077542
989.0,-0.1034157253239477
990.0,-0.10769545888028964
991.0,-0.11204814969487778
992.0,-0.11647269952801141
993.0,-0.12096799154528431
994.0,-0.12553289057190112
995.0,-0.13016624335118143
996.0,-0.13486687880718876
997.0,-0.1396336083114374
998.0,-0.14446522595360062
999.0,-0.14936050881617172
1000.0,-0.1543182172530108
1001.0,-0.1593370951717156
1002.0,-0.16441587031975274
1003.0,-0.16955325457428497
1004.0,-0.17474794423562942
1005.0,-0.17999862032427652
1006.0,-0.18530394888141494
1007.0,-0.19066258127287752
1008.0,-0.19607315449645324
1009.0,-0.2015342914924902
1010.0,-0.20704460145772077
1011.0,-0.21260268016223838
1012.0,-0.2182071102695548
1013.0,-0.22385646165966114
1014.0,-0.22954929175503314
1015.0,-0.23528414584948848
1016.0,-0.24105955743983676
1017.0,-0.2468740485602411
1018.0,-0.2527261301192171
1019.0,-0.2586143022391939
1020.0,-0.2645370545985605
1021.0,-0.2704928667761154
1022.0,-0.27648020859785727
1023.0,-0.2824975404860164
1024.0,-0.2885433138102658
1025.0,-0.2946159712410255
1026.0,-0.30071394710478133
1027.0,-0.3068356677413386
1028.0,-0.3129795518629302
1029.0,-0.31914401091509886
1030.0,-0.3253274494392659
1031.0,-0.3315282654369214
1032.0,-0.3377448507353311
1033.0,-0.3439755913546958
1034.0,-0.3502188678766709
1035.0,-0.35647305581416733
1036.0,-0.36273652598234885
1037.0,-0.36900764487074295
1038.0,-0.375284775016376
1039.0,-0.38156627537786436
1040.0,-0.387850501710355
1041.0,-0.3941358069412483
1042.0,-0.40042054154661094
